item_id,timestamp,target
T3,2012-03-20,31619.0
T3,2012-03-21,32264.0
T3,2012-03-22,31510.0
T3,2012-03-23,24918.0
T3,2012-03-24,27649.0
T3,2012-03-25,31507.0
T3,2012-03-26,30574.0
T3,2012-03-27,32143.0
T3,2012-03-28,39064.0
T3,2012-03-29,32344.0
T3,2012-03-30,27944.0
T3,2012-03-31,30982.0
T3,2012-04-01,32718.0
T3,2012-04-02,34363.0
T3,2012-04-03,37862.0
T3,2012-04-04,31040.0
T3,2012-04-05,33637.0
T3,2012-04-06,28382.0
T3,2012-04-07,22693.0
T3,2012-04-08,29423.0
T3,2012-04-09,30484.0
T3,2012-04-10,35456.0
T3,2012-04-11,38075.0
T3,2012-04-12,33361.0
T3,2012-04-13,24584.0
T3,2012-04-14,26809.0
T3,2012-04-15,29119.0
T3,2012-04-16,29727.0
T3,2012-04-17,30451.0
T3,2012-04-18,36521.0
T3,2012-04-19,33951.0
T3,2012-04-20,25624.0
T3,2012-04-21,27029.0
T3,2012-04-22,27203.0
T3,2012-04-23,28018.0
T3,2012-04-24,28683.0
T3,2012-04-25,35097.0
T3,2012-04-26,33027.0
T3,2012-04-27,24301.0
T3,2012-04-28,27031.0
T3,2012-04-29,28282.0
T3,2012-04-30,25066.0
T3,2012-05-01,26275.0
T3,2012-05-02,35866.0
T3,2012-05-03,32495.0
T3,2012-05-04,26951.0
T3,2012-05-05,25397.0
T3,2012-05-06,29302.0
T3,2012-05-07,28169.0
T3,2012-05-08,30195.0
T3,2012-05-09,35866.0
T3,2012-05-10,33664.0
T3,2012-05-11,19922.0
T3,2012-05-12,25227.0
T3,2012-05-13,27774.0
T3,2012-05-14,27922.0
T3,2012-05-15,29609.0
T3,2012-05-16,36756.0
T3,2012-05-17,32958.0
T3,2012-05-18,25775.0
T3,2012-05-19,27353.0
T3,2012-05-20,27597.0
T3,2012-05-21,28594.0
T3,2012-05-22,30159.0
T3,2012-05-23,26193.0
T3,2012-05-24,29901.0
T3,2012-05-25,24995.0
T3,2012-05-26,23816.0
T3,2012-05-27,25043.0
T3,2012-05-28,24521.0
T3,2012-05-29,27362.0
T3,2012-05-30,32573.0
T3,2012-05-31,29051.0
T3,2012-06-01,23373.0
T3,2012-06-02,19531.0
T3,2012-06-03,23171.0
T3,2012-06-04,24859.0
T3,2012-06-05,27694.0
T3,2012-06-06,30810.0
T3,2012-06-07,29624.0
T3,2012-06-08,28334.0
T3,2012-06-09,23462.0
T3,2012-06-10,26019.0
T3,2012-06-11,25476.0
T3,2012-06-12,27020.0
T3,2012-06-13,34940.0
T3,2012-06-14,30889.0
T3,2012-06-15,21894.0
T3,2012-06-16,24509.0
T3,2012-06-17,26116.0
T3,2012-06-18,25095.0
T3,2012-06-19,22412.0
T3,2012-06-20,31093.0
T3,2012-06-21,31562.0
T3,2012-06-22,25737.0
T3,2012-06-23,23634.0
T3,2012-06-24,26043.0
T3,2012-06-25,27929.0
T3,2012-06-26,28496.0
T3,2012-06-27,31599.0
T3,2012-06-28,30189.0
T3,2012-06-29,21372.0
T3,2012-06-30,25857.0
T3,2012-07-01,29221.0
T3,2012-07-02,29994.0
T3,2012-07-03,30420.0
T3,2012-07-04,34782.0
T3,2012-07-05,31454.0
T3,2012-07-06,26029.0
T3,2012-07-07,28496.0
T3,2012-07-08,29276.0
T3,2012-07-09,30397.0
T3,2012-07-10,29043.0
T3,2012-07-11,36421.0
T3,2012-07-12,32103.0
T3,2012-07-13,25778.0
T3,2012-07-14,29358.0
T3,2012-07-15,30194.0
T3,2012-07-16,27903.0
T3,2012-07-17,31031.0
T3,2012-07-18,35900.0
T3,2012-07-19,35721.0
T3,2012-07-20,28736.0
T3,2012-07-21,29459.0
T3,2012-07-22,31198.0
T3,2012-07-23,31120.0
T3,2012-07-24,29809.0
T3,2012-07-25,33309.0
T3,2012-07-26,33142.0
T3,2012-07-27,25957.0
T3,2012-07-28,27819.0
T3,2012-07-29,28976.0
T3,2012-07-30,30262.0
T3,2012-07-31,29623.0
T3,2012-08-01,37733.0
T3,2012-08-02,36212.0
T3,2012-08-03,26139.0
T3,2012-08-04,27890.0
T3,2012-08-05,30315.0
T3,2012-08-06,25279.0
T3,2012-08-07,27523.0
T3,2012-08-08,35921.0
T3,2012-08-09,33500.0
T3,2012-08-10,31101.0
T3,2012-08-11,28977.0
T3,2012-08-12,26705.0
T3,2012-08-13,28619.0
T3,2012-08-14,30712.0
T3,2012-08-15,34186.0
T3,2012-08-16,33595.0
T3,2012-08-17,30694.0
T3,2012-08-18,27851.0
T3,2012-08-19,28805.0
T3,2012-08-20,30091.0
T3,2012-08-21,29401.0
T3,2012-08-22,34769.0
T3,2012-08-23,32235.0
T3,2012-08-24,26108.0
T3,2012-08-25,24793.0
T3,2012-08-26,26715.0
T3,2012-08-27,26872.0
T3,2012-08-28,26196.0
T3,2012-08-29,35896.0
T3,2012-08-30,34784.0
T3,2012-08-31,26503.0
T3,2012-09-01,28288.0
T3,2012-09-02,31199.0
T3,2012-09-03,30274.0
T3,2012-09-04,29016.0
T3,2012-09-05,33016.0
T3,2012-09-06,30633.0
T3,2012-09-07,26572.0
T3,2012-09-08,27273.0
T3,2012-09-09,29964.0
T3,2012-09-10,27322.0
T3,2012-09-11,28240.0
T3,2012-09-12,35069.0
T3,2012-09-13,34090.0
T3,2012-09-14,25982.0
T3,2012-09-15,26556.0
T3,2012-09-16,25013.0
T3,2012-09-17,28872.0
T3,2012-09-18,30698.0
T3,2012-09-19,36024.0
T3,2012-09-20,37019.0
T3,2012-09-21,27139.0
T3,2012-09-22,29546.0
T3,2012-09-23,32937.0
T3,2012-09-24,34486.0
T3,2012-09-25,36029.0
T3,2012-09-26,33396.0
T3,2012-09-27,26571.0
T3,2012-09-28,27944.0
T3,2012-09-29,30470.0
T3,2012-09-30,30610.0
T3,2012-10-01,34277.0
T3,2012-10-02,34900.0
T3,2012-10-03,38217.0
T3,2012-10-04,26740.0
T3,2012-10-05,24522.0
T3,2012-10-06,25761.0
T3,2012-10-07,27342.0
T3,2012-10-08,27622.0
T3,2012-10-09,26693.0
T3,2012-10-10,33279.0
T3,2012-10-11,32332.0
T3,2012-10-12,28335.0
T3,2012-10-13,26056.0
T3,2012-10-14,24722.0
T3,2012-10-15,26510.0
T3,2012-10-16,29522.0
T3,2012-10-17,36133.0
T3,2012-10-18,35207.0
T3,2012-10-19,25571.0
T3,2012-10-20,26460.0
T3,2012-10-21,27909.0
T3,2012-10-22,28077.0
T3,2012-10-23,26190.0
T3,2012-10-24,31370.0
T3,2012-10-25,30654.0
T3,2012-10-26,27997.0
T3,2012-10-27,27114.0
T3,2012-10-28,28269.0
T3,2012-10-29,27800.0
T3,2012-10-30,23751.0
T3,2012-10-31,31822.0
T3,2012-11-01,31135.0
T3,2012-11-02,27085.0
T3,2012-11-03,32860.0
T3,2012-11-04,23418.0
T3,2012-11-05,27957.0
T3,2012-11-06,28662.0
T3,2012-11-07,30650.0
T3,2012-11-08,33032.0
T3,2012-11-09,27448.0
T3,2012-11-10,26425.0
T3,2012-11-11,27602.0
T3,2012-11-12,29355.0
T3,2012-11-13,31018.0
T3,2012-11-14,36147.0
T3,2012-11-15,33811.0
T3,2012-11-16,26898.0
T3,2012-11-17,29621.0
T3,2012-11-18,31495.0
T3,2012-11-19,29721.0
T3,2012-11-20,32078.0
T3,2012-11-21,38719.0
T3,2012-11-22,33887.0
T3,2012-11-23,28374.0
T3,2012-11-24,28505.0
T3,2012-11-25,26649.0
T3,2012-11-26,30511.0
T3,2012-11-27,25637.0
T3,2012-11-28,33269.0
T3,2012-11-29,31534.0
T3,2012-11-30,26577.0
T3,2012-12-01,25732.0
T3,2012-12-02,25478.0
T3,2012-12-03,27762.0
T3,2012-12-04,28792.0
T3,2012-12-05,33142.0
T3,2012-12-06,29610.0
T3,2012-12-07,27176.0
T3,2012-12-08,25317.0
T3,2012-12-09,28213.0
T3,2012-12-10,29926.0
T3,2012-12-11,25045.0
T3,2012-12-12,29917.0
T3,2012-12-13,31296.0
T3,2012-12-14,25821.0
T3,2012-12-15,25651.0
T3,2012-12-16,28135.0
T3,2012-12-17,29518.0
T3,2012-12-18,37062.0
T3,2012-12-19,35560.0
T3,2012-12-20,33307.0
T3,2012-12-21,26704.0
T3,2012-12-22,28816.0
T3,2012-12-23,22640.0
T3,2012-12-24,42736.0
T3,2012-12-25,29539.0
T3,2012-12-26,31066.0
T3,2012-12-27,28445.0
T3,2012-12-28,25151.0
T3,2012-12-29,34168.0
T3,2012-12-30,31132.0
T3,2012-12-31,26178.0
T3,2013-01-01,26662.0
T3,2013-01-02,24344.0
T3,2013-01-03,25085.0
T3,2013-01-04,22906.0
T3,2013-01-05,26166.0
T3,2013-01-06,24378.0
T3,2013-01-07,26579.0
T3,2013-01-08,26978.0
T3,2013-01-09,30313.0
T3,2013-01-10,27757.0
T3,2013-01-11,22778.0
T3,2013-01-12,26237.0
T3,2013-01-13,27682.0
T3,2013-01-14,27985.0
T3,2013-01-15,26435.0
T3,2013-01-16,30826.0
T3,2013-01-17,29550.0
T3,2013-01-18,24390.0
T3,2013-01-19,25969.0
T3,2013-01-20,28007.0
T3,2013-01-21,28833.0
T3,2013-01-22,28794.0
T3,2013-01-23,31467.0
T3,2013-01-24,33228.0
T3,2013-01-25,27538.0
T3,2013-01-26,24384.0
T3,2013-01-27,27628.0
T3,2013-01-28,28377.0
T3,2013-01-29,23700.0
T3,2013-01-30,30158.0
T3,2013-01-31,29073.0
T3,2013-02-01,24128.0
T3,2013-02-02,24823.0
T3,2013-02-03,25763.0
T3,2013-02-04,25150.0
T3,2013-02-05,26310.0
T3,2013-02-06,32563.0
T3,2013-02-07,28355.0
T3,2013-02-08,29965.0
T3,2013-02-09,26314.0
T3,2013-02-10,27917.0
T3,2013-02-11,29401.0
T3,2013-02-12,33077.0
T3,2013-02-13,33335.0
T3,2013-02-14,30021.0
T3,2013-02-15,24810.0
T3,2013-02-16,27153.0
T3,2013-02-17,25135.0
T3,2013-02-18,31597.0
T3,2013-02-19,29786.0
T3,2013-02-20,36191.0
T3,2013-02-21,43251.0
T3,2013-02-22,34399.0
T3,2013-02-23,28155.0
T3,2013-02-24,28911.0
T3,2013-02-25,29657.0
T3,2013-02-26,33920.0
T3,2013-02-27,38815.0
T3,2013-02-28,37829.0
T3,2013-03-01,30818.0
T3,2013-03-02,33933.0
T3,2013-03-03,34907.0
T3,2013-03-04,34561.0
T3,2013-03-05,34307.0
T3,2013-03-06,41406.0
T3,2013-03-07,36905.0
T3,2013-03-08,31107.0
T3,2013-03-09,30373.0
T3,2013-03-10,31507.0
T3,2013-03-11,30323.0
T3,2013-03-12,33883.0
T3,2013-03-13,40330.0
T3,2013-03-14,34078.0
T3,2013-03-15,30078.0
T3,2013-03-16,32431.0
T3,2013-03-17,32971.0
T3,2013-03-18,33767.0
T3,2013-03-19,31280.0
T3,2013-03-20,38163.0
T3,2013-03-21,34909.0
T3,2013-03-22,28988.0
T3,2013-03-23,30557.0
T3,2013-03-24,32866.0
T3,2013-03-25,32590.0
T3,2013-03-26,36008.0
T3,2013-03-27,37682.0
T3,2013-03-28,35837.0
T3,2013-03-29,29403.0
T3,2013-03-30,28675.0
T3,2013-03-31,30145.0
T3,2013-04-01,31014.0
T3,2013-04-02,36151.0
T3,2013-04-03,39544.0
T3,2013-04-04,36288.0
T3,2013-04-05,27790.0
T3,2013-04-06,31017.0
T3,2013-04-07,33555.0
T3,2013-04-08,34741.0
T3,2013-04-09,32791.0
T3,2013-04-10,41028.0
T3,2013-04-11,34137.0
T3,2013-04-12,27173.0
T3,2013-04-13,26637.0
T3,2013-04-14,31076.0
T3,2013-04-15,30842.0
T3,2013-04-16,29630.0
T3,2013-04-17,39145.0
T3,2013-04-18,36697.0
T3,2013-04-19,28576.0
T3,2013-04-20,27058.0
T3,2013-04-21,30345.0
T3,2013-04-22,35432.0
T3,2013-04-23,36150.0
T3,2013-04-24,40207.0
T3,2013-04-25,36136.0
T3,2013-04-26,26739.0
T3,2013-04-27,28669.0
T3,2013-04-28,31139.0
T3,2013-04-29,28169.0
T3,2013-04-30,31363.0
T3,2013-05-01,36502.0
T3,2013-05-02,33381.0
T3,2013-05-03,25806.0
T3,2013-05-04,27250.0
T3,2013-05-05,28299.0
T3,2013-05-06,30809.0
T3,2013-05-07,32474.0
T3,2013-05-08,39394.0
T3,2013-05-09,34631.0
T3,2013-05-10,24178.0
T3,2013-05-11,24949.0
T3,2013-05-12,26904.0
T3,2013-05-13,26011.0
T3,2013-05-14,26532.0
T3,2013-05-15,35143.0
T3,2013-05-16,32748.0
T3,2013-05-17,27298.0
T3,2013-05-18,23856.0
T3,2013-05-19,27527.0
T3,2013-05-20,27761.0
T3,2013-05-21,31142.0
T3,2013-05-22,36060.0
T3,2013-05-23,35765.0
T3,2013-05-24,24902.0
T3,2013-05-25,25728.0
T3,2013-05-26,27867.0
T3,2013-05-27,27616.0
T3,2013-05-28,24777.0
T3,2013-05-29,31865.0
T3,2013-05-30,29873.0
T3,2013-05-31,25417.0
T3,2013-06-01,23976.0
T3,2013-06-02,24979.0
T3,2013-06-03,25000.0
T3,2013-06-04,27755.0
T3,2013-06-05,32101.0
T3,2013-06-06,32719.0
T3,2013-06-07,29274.0
T3,2013-06-08,23937.0
T3,2013-06-09,24669.0
T3,2013-06-10,21396.0
T3,2013-06-11,21901.0
T3,2013-06-12,32898.0
T3,2013-06-13,30105.0
T3,2013-06-14,23725.0
T3,2013-06-15,22890.0
T3,2013-06-16,25373.0
T3,2013-06-17,26078.0
T3,2013-06-18,27688.0
T3,2013-06-19,33975.0
T3,2013-06-20,32556.0
T3,2013-06-21,25556.0
T3,2013-06-22,24847.0
T3,2013-06-23,27914.0
T3,2013-06-24,29491.0
T3,2013-06-25,30179.0
T3,2013-06-26,35751.0
T3,2013-06-27,33114.0
T3,2013-06-28,28175.0
T3,2013-06-29,26637.0
T3,2013-06-30,29012.0
T3,2013-07-01,29117.0
T3,2013-07-02,27731.0
T3,2013-07-03,32701.0
T3,2013-07-04,29323.0
T3,2013-07-05,24879.0
T3,2013-07-06,28089.0
T3,2013-07-07,28651.0
T3,2013-07-08,28341.0
T3,2013-07-09,30075.0
T3,2013-07-10,35052.0
T3,2013-07-11,28264.0
T3,2013-07-12,24025.0
T3,2013-07-13,26952.0
T3,2013-07-14,26896.0
T3,2013-07-15,28388.0
T3,2013-07-16,27297.0
T3,2013-07-17,31139.0
T3,2013-07-18,26625.0
T3,2013-07-19,26590.0
T3,2013-07-20,28291.0
T3,2013-07-21,28485.0
T3,2013-07-22,32026.0
T3,2013-07-23,32375.0
T3,2013-07-24,35886.0
T3,2013-07-25,36761.0
T3,2013-07-26,26893.0
T3,2013-07-27,29854.0
T3,2013-07-28,30108.0
T3,2013-07-29,31303.0
T3,2013-07-30,31410.0
T3,2013-07-31,33731.0
T3,2013-08-01,30647.0
T3,2013-08-02,26710.0
T3,2013-08-03,27926.0
T3,2013-08-04,29063.0
T3,2013-08-05,26565.0
T3,2013-08-06,32538.0
T3,2013-08-07,34345.0
T3,2013-08-08,36045.0
T3,2013-08-09,32972.0
T3,2013-08-10,27229.0
T3,2013-08-11,30288.0
T3,2013-08-12,27749.0
T3,2013-08-13,31755.0
T3,2013-08-14,37002.0
T3,2013-08-15,34188.0
T3,2013-08-16,28259.0
T3,2013-08-17,26167.0
T3,2013-08-18,27603.0
T3,2013-08-19,28769.0
T3,2013-08-20,28587.0
T3,2013-08-21,35956.0
T3,2013-08-22,35435.0
T3,2013-08-23,27908.0
T3,2013-08-24,27951.0
T3,2013-08-25,29051.0
T3,2013-08-26,30735.0
T3,2013-08-27,29140.0
T3,2013-08-28,35438.0
T3,2013-08-29,36483.0
T3,2013-08-30,28338.0
T3,2013-08-31,25502.0
T3,2013-09-01,27390.0
T3,2013-09-02,27843.0
T3,2013-09-03,26505.0
T3,2013-09-04,34358.0
T3,2013-09-05,33013.0
T3,2013-09-06,26083.0
T3,2013-09-07,26200.0
T3,2013-09-08,25922.0
T3,2013-09-09,27651.0
T3,2013-09-10,28178.0
T3,2013-09-11,35157.0
T3,2013-09-12,32734.0
T3,2013-09-13,27922.0
T3,2013-09-14,21795.0
T3,2013-09-15,27729.0
T3,2013-09-16,25200.0
T3,2013-09-17,29874.0
T3,2013-09-18,32821.0
T3,2013-09-19,34205.0
T3,2013-09-20,27085.0
T3,2013-09-21,29946.0
T3,2013-09-22,31231.0
T3,2013-09-23,32642.0
T3,2013-09-24,28820.0
T3,2013-09-25,41496.0
T3,2013-09-26,29265.0
T3,2013-09-27,29712.0
T3,2013-09-28,29780.0
T3,2013-09-29,15183.0
T3,2013-09-30,29963.0
T3,2013-10-01,30948.0
T3,2013-10-02,40795.0
T3,2013-10-03,36118.0
T3,2013-10-04,25995.0
T3,2013-10-05,27937.0
T3,2013-10-06,29512.0
T3,2013-10-07,30980.0
T3,2013-10-08,26063.0
T3,2013-10-09,37769.0
T3,2013-10-10,41516.0
T3,2013-10-11,22014.0
T3,2013-10-12,24566.0
T3,2013-10-13,28101.0
T3,2013-10-14,29779.0
T3,2013-10-15,26691.0
T3,2013-10-16,37706.0
T3,2013-10-17,34255.0
T3,2013-10-18,25167.0
T3,2013-10-19,14625.0
T3,2013-10-20,23476.0
T3,2013-10-21,25915.0
T3,2013-10-22,28111.0
T3,2013-10-23,35006.0
T3,2013-10-24,32684.0
T3,2013-10-25,25780.0
T3,2013-10-26,24941.0
T3,2013-10-27,26511.0
T3,2013-10-28,26868.0
T3,2013-10-29,30036.0
T3,2013-10-30,35063.0
T3,2013-10-31,32585.0
T3,2013-11-01,24213.0
T3,2013-11-02,33471.0
T3,2013-11-03,26573.0
T3,2013-11-04,29590.0
T3,2013-11-05,26986.0
T3,2013-11-06,31448.0
T3,2013-11-07,30302.0
T3,2013-11-08,25388.0
T3,2013-11-09,25083.0
T3,2013-11-10,23205.0
T3,2013-11-11,24251.0
T3,2013-11-12,31861.0
T3,2013-11-13,38218.0
T3,2013-11-14,36799.0
T3,2013-11-15,29357.0
T3,2013-11-16,30602.0
T3,2013-11-17,32028.0
T3,2013-11-18,28878.0
T3,2013-11-19,37461.0
T3,2013-11-20,39855.0
T3,2013-11-21,26477.0
T3,2013-11-22,28658.0
T3,2013-11-23,29575.0
T3,2013-11-24,31913.0
T3,2013-11-25,32222.0
T3,2013-11-26,26426.0
T3,2013-11-27,35493.0
T3,2013-11-28,34747.0
T3,2013-11-29,29630.0
T3,2013-11-30,27036.0
T3,2013-12-01,30373.0
T3,2013-12-02,26977.0
T3,2013-12-03,27489.0
T3,2013-12-04,37001.0
T3,2013-12-05,38434.0
T3,2013-12-06,27452.0
T3,2013-12-07,24663.0
T3,2013-12-08,29817.0
T3,2013-12-09,30213.0
T3,2013-12-10,33533.0
T3,2013-12-11,37461.0
T3,2013-12-12,37084.0
T3,2013-12-13,29560.0
T3,2013-12-14,31258.0
T3,2013-12-15,32532.0
T3,2013-12-16,34271.0
T3,2013-12-17,30302.0
T3,2013-12-18,34226.0
T3,2013-12-19,35230.0
T3,2013-12-20,30911.0
T3,2013-12-21,32284.0
T3,2013-12-22,33019.0
T3,2013-12-23,27213.0
T3,2013-12-24,44537.0
T3,2013-12-25,32466.0
T3,2013-12-26,27371.0
T3,2013-12-27,26688.0
T3,2013-12-28,28369.0
T3,2013-12-29,38743.0
T3,2013-12-30,27771.0
T3,2013-12-31,28265.0
T3,2014-01-01,29070.0
T3,2014-01-02,29057.0
T3,2014-01-03,21825.0
T3,2014-01-04,27254.0
T3,2014-01-05,27411.0
T3,2014-01-06,28416.0
T3,2014-01-07,28920.0
T3,2014-01-08,31508.0
T3,2014-01-09,30638.0
T3,2014-01-10,25717.0
T3,2014-01-11,26087.0
T3,2014-01-12,23821.0
T3,2014-01-13,22952.0
T3,2014-01-14,20910.0
T3,2014-01-15,24070.0
T3,2014-01-16,28565.0
T3,2014-01-17,24384.0
T3,2014-01-18,26290.0
T3,2014-01-19,28339.0
T3,2014-01-20,28998.0
T3,2014-01-21,29447.0
T3,2014-01-22,30713.0
T3,2014-01-23,30143.0
T3,2014-01-24,31271.0
T3,2014-01-25,21750.0
T3,2014-01-26,23045.0
T3,2014-01-27,26344.0
T3,2014-01-28,27311.0
T3,2014-01-29,32313.0
T3,2014-01-30,29846.0
T3,2014-01-31,26813.0
T3,2014-02-01,21096.0
T3,2014-02-02,26936.0
T3,2014-02-03,27937.0
T3,2014-02-04,28237.0
T3,2014-02-05,29478.0
T3,2014-02-06,31072.0
T3,2014-02-07,22492.0
T3,2014-02-08,26501.0
T3,2014-02-09,27862.0
T3,2014-02-10,27727.0
T3,2014-02-11,30651.0
T3,2014-02-12,38496.0
T3,2014-02-13,33350.0
T3,2014-02-14,26252.0
T3,2014-02-15,29179.0
T3,2014-02-16,31648.0
T3,2014-02-17,28047.0
T3,2014-02-18,32956.0
T3,2014-02-19,37551.0
T3,2014-02-20,56862.0
T3,2014-02-21,38997.0
T3,2014-02-22,32515.0
T3,2014-02-23,31208.0
T3,2014-02-24,32521.0
T3,2014-02-25,36143.0
T3,2014-02-26,40040.0
T3,2014-02-27,38671.0
T3,2014-02-28,28948.0
T3,2014-03-01,34880.0
T3,2014-03-02,34769.0
T3,2014-03-03,33205.0
T3,2014-03-04,36708.0
T3,2014-03-05,41776.0
T3,2014-03-06,41936.0
T3,2014-03-07,36630.0
T3,2014-03-08,30685.0
T3,2014-03-09,30844.0
T3,2014-03-10,34115.0
T3,2014-03-11,36534.0
T3,2014-03-12,43264.0
T3,2014-03-13,35234.0
T3,2014-03-14,34345.0
T3,2014-03-15,33237.0
T3,2014-03-16,33706.0
T3,2014-03-17,34293.0
T3,2014-03-18,35351.0
T3,2014-03-19,39562.0
T3,2014-03-20,35804.0
T3,2014-03-21,28164.0
T3,2014-03-22,29804.0
T3,2014-03-23,32681.0
T3,2014-03-24,33664.0
T3,2014-03-25,33382.0
T3,2014-03-26,41892.0
T3,2014-03-27,39002.0
T3,2014-03-28,29051.0
T3,2014-03-29,30204.0
T3,2014-03-30,31404.0
T3,2014-03-31,29294.0
T3,2014-04-01,32436.0
T3,2014-04-02,41193.0
T3,2014-04-03,39855.0
T3,2014-04-04,30318.0
T3,2014-04-05,33496.0
T3,2014-04-06,29525.0
T3,2014-04-07,28828.0
T3,2014-04-08,31815.0
T3,2014-04-09,40935.0
T3,2014-04-10,39111.0
T3,2014-04-11,33444.0
T3,2014-04-12,34934.0
T3,2014-04-13,38034.0
T3,2014-04-14,40776.0
T3,2014-04-15,47659.0
T3,2014-04-16,36085.0
T3,2014-04-17,39364.0
T3,2014-04-18,33127.0
T3,2014-04-19,29154.0
T3,2014-04-20,26326.0
T3,2014-04-21,31401.0
T3,2014-04-22,34986.0
T3,2014-04-23,38746.0
T3,2014-04-24,32771.0
T3,2014-04-25,26271.0
T3,2014-04-26,28347.0
T3,2014-04-27,25070.0
T3,2014-04-28,30628.0
T3,2014-04-29,31351.0
T3,2014-04-30,36199.0
T3,2014-05-01,31491.0
T3,2014-05-02,23890.0
T3,2014-05-03,28072.0
T3,2014-05-04,28796.0
T3,2014-05-05,30838.0
T3,2014-05-06,33486.0
T3,2014-05-07,38662.0
T3,2014-05-08,32579.0
T3,2014-05-09,27014.0
T3,2014-05-10,28318.0
T3,2014-05-11,29399.0
T3,2014-05-12,30703.0
T3,2014-05-13,32640.0
T3,2014-05-14,40948.0
T3,2014-05-15,38916.0
T3,2014-05-16,29557.0
T3,2014-05-17,27271.0
T3,2014-05-18,27402.0
T3,2014-05-19,33018.0
T3,2014-05-20,32638.0
T3,2014-05-21,36899.0
T3,2014-05-22,36422.0
T3,2014-05-23,26998.0
T3,2014-05-24,27947.0
T3,2014-05-25,27078.0
T3,2014-05-26,28544.0
T3,2014-05-27,29880.0
T3,2014-05-28,40267.0
T3,2014-05-29,35952.0
T3,2014-05-30,22965.0
T3,2014-05-31,25507.0
T3,2014-06-01,25300.0
T3,2014-06-02,26531.0
T3,2014-06-03,28303.0
T3,2014-06-04,35256.0
T3,2014-06-05,32807.0
T3,2014-06-06,29697.0
T3,2014-06-07,24664.0
T3,2014-06-08,27480.0
T3,2014-06-09,27751.0
T3,2014-06-10,30406.0
T3,2014-06-11,36154.0
T3,2014-06-12,31067.0
T3,2014-06-13,24649.0
T3,2014-06-14,23905.0
T3,2014-06-15,26369.0
T3,2014-06-16,27831.0
T3,2014-06-17,28242.0
T3,2014-06-18,35025.0
T3,2014-06-19,32716.0
T3,2014-06-20,25367.0
T3,2014-06-21,24723.0
T3,2014-06-22,24557.0
T3,2014-06-23,28859.0
T3,2014-06-24,31029.0
T3,2014-06-25,33677.0
T3,2014-06-26,32158.0
T3,2014-06-27,20863.0
T3,2014-06-28,26748.0
T3,2014-06-29,28417.0
T3,2014-06-30,29995.0
T3,2014-07-01,29320.0
T3,2014-07-02,33425.0
T3,2014-07-03,31773.0
T3,2014-07-04,25780.0
T3,2014-07-05,28405.0
T3,2014-07-06,29364.0
T3,2014-07-07,25032.0
T3,2014-07-08,29642.0
T3,2014-07-09,36536.0
T3,2014-07-10,30082.0
T3,2014-07-11,25137.0
T3,2014-07-12,25543.0
T3,2014-07-13,26686.0
T3,2014-07-14,28019.0
T3,2014-07-15,27375.0
T3,2014-07-16,33946.0
T3,2014-07-17,35228.0
T3,2014-07-18,25952.0
T3,2014-07-19,28595.0
T3,2014-07-20,29140.0
T3,2014-07-21,31794.0
T3,2014-07-22,32173.0
T3,2014-07-23,38307.0
T3,2014-07-24,37182.0
T3,2014-07-25,31807.0
T3,2014-07-26,31251.0
T3,2014-07-27,31073.0
T3,2014-07-28,33084.0
T3,2014-07-29,27803.0
T3,2014-07-30,30765.0
T3,2014-07-31,39750.0
T3,2014-08-01,30023.0
T3,2014-08-02,31546.0
T3,2014-08-03,32442.0
T3,2014-08-04,32309.0
T3,2014-08-05,31193.0
T3,2014-08-06,41394.0
T3,2014-08-07,39777.0
T3,2014-08-08,31676.0
T3,2014-08-09,29058.0
T3,2014-08-10,31035.0
T3,2014-08-11,32461.0
T3,2014-08-12,33398.0
T3,2014-08-13,41639.0
T3,2014-08-14,38969.0
T3,2014-08-15,31329.0
T3,2014-08-16,25709.0
T3,2014-08-17,28762.0
T3,2014-08-18,31068.0
T3,2014-08-19,31940.0
T3,2014-08-20,41131.0
T3,2014-08-21,38527.0
T3,2014-08-22,26339.0
T3,2014-08-23,27448.0
T3,2014-08-24,30559.0
T3,2014-08-25,31901.0
T3,2014-08-26,33224.0
T3,2014-08-27,39865.0
T3,2014-08-28,39840.0
T3,2014-08-29,28531.0
T3,2014-08-30,20525.0
T3,2014-08-31,26274.0
T3,2014-09-01,27244.0
T3,2014-09-02,29944.0
T3,2014-09-03,38403.0
T3,2014-09-04,38080.0
T3,2014-09-05,26997.0
T3,2014-09-06,30194.0
T3,2014-09-07,26926.0
T3,2014-09-08,30869.0
T3,2014-09-09,29609.0
T3,2014-09-10,37598.0
T3,2014-09-11,35962.0
T3,2014-09-12,28355.0
T3,2014-09-13,27764.0
T3,2014-09-14,25725.0
T3,2014-09-15,28149.0
T3,2014-09-16,29476.0
T3,2014-09-17,37420.0
T3,2014-09-18,35979.0
T3,2014-09-19,30732.0
T3,2014-09-20,33105.0
T3,2014-09-21,34820.0
T3,2014-09-22,29935.0
T3,2014-09-23,32611.0
T3,2014-09-24,42804.0
T3,2014-09-25,34210.0
T3,2014-09-26,29921.0
T3,2014-09-27,34817.0
T3,2014-09-28,28872.0
T3,2014-09-29,34007.0
T3,2014-09-30,34558.0
T3,2014-10-01,41350.0
T3,2014-10-02,38961.0
T3,2014-10-03,26949.0
T3,2014-10-04,27419.0
T3,2014-10-05,29411.0
T3,2014-10-06,31010.0
T3,2014-10-07,33824.0
